duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,proto_icmp,proto_tcp,proto_udp,conn_state_OTH,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_RSTRH,conn_state_S0,conn_state_S1,conn_state_S2,conn_state_S3,conn_state_SF,conn_state_SH,conn_state_SHR
2.499199,589,1159,0.0,17.0,1445.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.559234,589,1159,0.0,14.0,1325.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.995655,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.543024,589,1159,0.0,16.0,1393.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.996058,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.576272,589,1167,0.0,16.0,1393.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.992545,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.522967,589,1167,0.0,15.0,1377.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.590995,589,1159,0.0,14.0,1325.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.473184,589,1159,0.0,16.0,1429.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.453389,589,1167,0.0,17.0,1445.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.997543,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.508135,589,1159,0.0,15.0,1341.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.150707,0,0,0.0,1.0,60.0,1.0,40.0,Benign,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.993594,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.137922,0,0,0.0,1.0,60.0,1.0,40.0,Benign,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.997916,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.996284,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.992456,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.411029,605,1167,0.0,15.0,1357.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.004621,120,0,0.0,2.0,176.0,0.0,0.0,Benign,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.592473,589,1159,0.0,13.0,1261.0,16.0,1999.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.490364,589,1167,0.0,15.0,1341.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.993582,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.004413,120,0,0.0,2.0,176.0,0.0,0.0,Benign,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.144949,589,1159,0.0,14.0,1313.0,16.0,1999.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.997998,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.996389,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.992575,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.142847,589,1159,0.0,16.0,1437.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.99765,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.996287,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.150428,589,1159,0.0,13.0,1261.0,16.0,1999.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.318151,589,1167,0.0,17.0,1445.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.996313,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.274132,589,1159,0.0,15.0,1377.0,17.0,2063.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.999775,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.039775,589,1159,0.0,16.0,1401.0,16.0,1999.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.993907,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.803118,589,1159,0.0,16.0,1429.0,16.0,1999.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.999863,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.995617,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.99797,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.087047,589,1159,0.0,15.0,1377.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.996706,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.995003,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.125011,589,1159,0.0,15.0,1341.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.785657,589,1159,0.0,14.0,1313.0,16.0,1999.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.630242,589,1167,0.0,17.0,1493.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.99118,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.108344,0,0,0.0,1.0,60.0,1.0,40.0,Benign,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.574913,589,1167,0.0,15.0,1341.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.595752,589,1167,0.0,14.0,1313.0,16.0,2007.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.993645,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.53198,589,1159,0.0,15.0,1341.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.999752,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.744075,589,1159,0.0,16.0,1429.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.994712,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.992212,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.782439,589,1167,0.0,17.0,1489.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.997459,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.996008,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.837369,589,1159,0.0,14.0,1325.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.990786,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.990727,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.472383,589,1159,0.0,15.0,1341.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.990537,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.997653,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.996254,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.830855,589,1159,0.0,17.0,1493.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.478831,589,1159,0.0,16.0,1429.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.999429,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.996109,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.993332,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.432232,589,1159,0.0,15.0,1341.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.999405,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.992149,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.95284,589,1159,0.0,15.0,1341.0,17.0,2119.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.997353,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.175571,589,1167,0.0,14.0,1325.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.991969,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.990494,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.420482,589,1167,0.0,15.0,1341.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.997133,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.99305,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.035927,589,1159,0.0,16.0,1429.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.991767,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.995698,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.814098,589,1167,0.0,16.0,1429.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.996532,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.995177,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.992001,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.997422,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.997176,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.313583,589,1159,0.0,14.0,1325.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.992848,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.992847,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.558584,589,1159,0.0,13.0,1261.0,16.0,1999.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.997058,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.244225,589,1167,0.0,14.0,1301.0,16.0,2075.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.994327,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.996533,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.991605,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.521253,589,1159,0.0,17.0,1453.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.998253,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.432187,589,1159,0.0,15.0,1377.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.995527,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.116643,48,48,0.0,1.0,76.0,1.0,76.0,Benign,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.530356,589,1167,0.0,15.0,1377.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.513529,589,1159,0.0,16.0,1393.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.513801,589,1167,0.0,15.0,1377.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.995438,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.993919,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.486556,589,1167,0.0,15.0,1341.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.992922,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.000169,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.501022,589,1167,0.0,15.0,1341.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.558922,589,1167,0.0,14.0,1325.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.996169,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.993877,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.491196,589,1159,0.0,17.0,1445.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.991411,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.48444,589,1159,0.0,15.0,1341.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.577592,589,1159,0.0,15.0,1377.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.994643,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.99567,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.990705,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.505686,589,1167,0.0,15.0,1365.0,16.0,2007.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.997319,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.836045,589,1167,0.0,14.0,1313.0,16.0,2007.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.993344,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.838091,589,1167,0.0,15.0,1385.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.997049,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.496323,589,1167,0.0,13.0,1261.0,16.0,2007.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.991768,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.316994,589,1167,0.0,15.0,1341.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.97807,589,1167,0.0,14.0,1325.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.459601,589,1167,0.0,14.0,1457.0,16.0,2019.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.996078,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.339722,589,1159,0.0,16.0,1393.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.99058,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.464297,589,1159,0.0,15.0,1341.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.997021,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.995818,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.333696,589,1159,0.0,15.0,1341.0,17.0,2051.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.994183,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.99319,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.991888,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.990522,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.686023,589,1167,0.0,17.0,1549.0,18.0,2123.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.995761,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.786432,589,1167,0.0,16.0,1381.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.991761,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.489962,589,1167,0.0,14.0,1325.0,17.0,2059.0,Attack,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.995851,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.39327,589,1159,0.0,14.0,1313.0,16.0,1999.0,Benign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.993934,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.993156,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.991606,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.993675,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.991246,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.99998,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.995524,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.993193,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.991704,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.990581,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.996981,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.995646,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.994291,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.996875,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.995573,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.995269,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.000109,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.993929,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.992727,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.999784,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.998136,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.991269,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.998387,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.117596,0,0,0.0,1.0,60.0,1.0,40.0,Benign,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.995634,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.413258,0,0,0.0,1.0,60.0,1.0,52.0,Benign,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.995451,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.994055,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.992946,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.997065,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.996808,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.994347,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.990444,0,0,0.0,3.0,180.0,0.0,0.0,PartOfAHorizontalPortScan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
